 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos 
  1305   11.555           0.469          19.500          27.219;
  1306   11.564           0.469          23.688          27.469;
  1307   11.572           0.469          28.094          24.344;
  1308   11.581           0.469          32.313          19.875;
  1309   11.590           0.469          34.719          15.563;
  1310   11.599           0.469          35.469          13.000;
  1311   11.608           0.469          35.469          12.500;
  1312   11.617           0.469          31.125          12.500;
  1313   11.626           0.469          27.125          14.750;
  1314   11.634           0.469          23.656          17.719;
  1315   11.643           0.469          21.406          19.938;
  1316   11.652           0.469          20.500          20.469;
  1317   11.661           0.469          20.500          20.469;
  1318   11.670           0.469          22.906          19.000;
  1319   11.679           0.469          25.281          15.781;
  1320   11.688           0.469          27.469          13.500;
  1321   11.696           0.469          28.469          12.250;
  1322   11.705           0.469          28.469          11.500;
  1323   11.714           0.469          28.469          13.000;
  1324   11.723           0.469          25.813          15.000;
  1325   11.732           0.469          24.500          17.563;
  1326   11.741           0.469          23.500          19.469;
  1327   11.749           0.469          23.500          20.469;
  1328   11.758           0.469          23.500          20.469;
  1329   11.767           0.469          25.969          20.469;
  1330   11.776           0.469          27.469          17.938;
  1331   11.785           0.469          28.375          16.125;
  1332   11.794           0.469          28.469          15.188;
  1333   11.803           0.469          28.469          14.500;
  1334   11.811           0.469          27.000          14.500;
  1335   11.820           0.469          25.125          14.500;
  1336   11.829           0.469          24.156          16.000;
  1337   11.838           0.469          23.500          16.000;
  1338   11.847           0.469          23.500          17.125;
  1339   11.856           0.469          23.500          17.469;
  1340   11.865           0.469          25.000          17.469;
  1341   11.873           0.469          26.469          17.469;
  1342   11.882           0.469          27.250          17.469;
  1343   11.891           0.469          27.469          17.469;
  1344   11.900           0.469          27.469          17.469;
  1345   11.909           0.469          27.469          17.469;
  1346   11.918           0.469          26.000          17.469;
  1347   11.927           0.469          26.000          17.469;
  1348   11.935           0.469          26.000          17.469;
  1349   11.944           0.469          26.000          17.469;
  1350   11.953           0.469          26.000          17.469;
  1351   11.962           0.469          26.000          17.469;
  1352   11.971           0.469          26.000          17.469;
  1353   11.980           0.469          26.000          17.469;
  1354   11.989           0.469          26.000          17.469;
  1355   11.997           0.469          26.000          17.469;
  1356   12.006           0.469          26.000          17.469;
  1357   12.015           0.469          26.000          17.469;
  1358   12.024           0.469          26.000          17.469;
  1359   12.033           0.469          26.000          17.469;
  1360   12.042           0.469          26.000          17.469;
  1361   12.051           0.469          26.000          17.469;
  1362   12.059           0.469          26.000          17.469;
  1363   12.068           0.469          26.000          17.469;
  1364   12.077           0.469          26.000          17.469;
  1365   12.086           0.469          26.000          17.469;
  1366   12.095           0.469          26.000          17.469;
  1367   12.104           0.469          26.000          17.469;
  1368   12.113           0.469          26.000          17.469;
  1369   12.121           0.469          26.000          17.469;
  1370   12.130           0.469          26.000          17.469;
  1371   12.139           0.469          26.000          17.469;
  1372   12.148           0.469          26.000          17.469;
  1373   12.157           0.469          26.000          17.469;
  1374   12.166           0.469          26.000          17.469;
  1375   12.174           0.469          26.000          17.469;
  1376   12.183           0.469          26.000          17.469;
  1377   12.192           0.469          26.000          17.469;
  1378   12.201           0.469          26.000          17.469;
  1379   12.210           0.469          26.000          17.469;
  1380   12.219           0.469          26.000          17.469;
  1381   12.228           0.469          26.000          17.469;
  1382   12.236           0.469          26.000          17.469;
  1383   12.245           0.469          26.000          17.469;
  1384   12.254           0.469          26.000          17.469;
  1385   12.263           0.469          26.000          17.469;
  1386   12.272           0.469          26.000          17.469;
  1387   12.281           0.469          26.000          17.469;
  1388   12.290           0.469          26.000          17.469;
  1389   12.298           0.469          26.000          17.469;
  1390   12.307           0.469          26.000          17.469;
  1391   12.316           0.469          26.000          17.469;
  1392   12.325           0.469          26.000          17.469;
  1393   12.334           0.469          26.000          17.469;
  1394   12.343           0.469          26.000          17.469;
  1395   12.352           0.469          26.000          17.469;
  1396   12.360           0.469          26.000          17.469;
  1397   12.369           0.469          26.000          17.469;
  1398   12.378           0.469          26.000          17.469;
  1399   12.387           0.469          26.000          17.469;
  1400   12.396           0.469          26.000          17.469;
  1401   12.405           0.469          26.000          17.469;
  1402   12.414           0.469          26.000          17.469;
  1403   12.422           0.469          26.000          17.469;
  1404   12.431           0.469          26.000          17.469;
  1405   12.440           0.469          26.000          17.469;
  1406   12.449           0.469          26.000          17.469;
  1407   12.458           0.469          26.000          17.469;
  1408   12.467           0.469          26.000          17.469;
  1409   12.476           0.469          26.000          17.469;
  1410   12.484           0.469          26.000          17.469;
  1411   12.493           0.469          26.000          17.469;
  1412   12.502           0.469          26.000          17.469;
  1413   12.511           0.469          26.000          17.469;
  1414   12.520           0.469          26.000          17.469;
  1415   12.529           0.469          26.000          17.469;
  1416   12.538           0.469          26.000          17.469;
  1417   12.546           0.469          26.000          17.469;
  1418   12.555           0.469          26.000          17.469;
  1419   12.564           0.469          26.000          17.469;
  1420   12.573           0.469          26.000          17.469;
  1421   12.582           0.469          26.000          17.469;
  1422   12.591           0.469          26.000          17.469;
  1423   12.599           0.469          26.000          17.469;
  1424   12.608           0.469          26.000          17.469;
  1425   12.617           0.469          26.000          17.469;
  1426   12.626           0.469          26.000          17.469;
  1427   12.635           0.469          26.000          17.469;
  1428   12.644           0.469          26.000          17.469;
  1429   12.653           0.469          26.000          17.469;
  1430   12.661           0.469          26.000          17.469;
  1431   12.670           0.469          26.000          17.469;
  1432   12.679           0.469          26.000          17.469;
  1433   12.688           0.469          26.000          17.469;
  1434   12.697           0.469          26.000          17.469;
  1435   12.706           0.469          26.000          17.469;
  1436   12.715           0.469          26.000          17.469;
  1437   12.723           0.469          26.000          17.469;
  1438   12.732           0.469          26.000          17.469;
  1439   12.741           0.469          26.000          17.469;
  1440   12.750           0.469          26.000          17.469;
  1441   12.759           0.469          26.000          17.469;
  1442   12.768           0.469          26.000          17.469;
  1443   12.777           0.469          26.000          17.469;
  1444   12.785           0.469          26.000          17.469;
  1445   12.794           0.469          26.000          17.469;
  1446   12.803           0.469          26.000          17.469;
  1447   12.812           0.469          26.000          17.469;
  1448   12.821           0.469          26.000          17.469;
  1449   12.830           0.469          26.000          17.469;
  1450   12.839           0.469          26.000          17.469;
  1451   12.847           0.469          26.000          17.469;
  1452   12.856           0.469          26.000          17.469;
  1453   12.865           0.469          26.000          17.469;
  1454   12.874           0.469          26.000          17.469;
  1455   12.883           0.469          26.000          17.469;
  1456   12.892           0.469          26.000          17.469;
  1457   12.901           0.469          26.000          17.469;
  1458   12.909           0.469          26.000          17.469;
  1459   12.918           0.469          26.000          17.469;
  1460   12.927           0.469          26.000          17.469;
  1461   12.936           0.469          26.000          17.469;
  1462   12.945           0.469          26.000          17.469;
  1463   12.954           0.469          26.000          17.469;
  1464   12.963           0.469          26.000          17.469;
  1465   12.971           0.469          26.000          17.469;
  1466   12.980           0.469          26.000          17.469;
  1467   12.989           0.469          26.000          17.469;
  1468   12.998           0.469          26.000          17.469;
  1469   13.007           0.469          26.000          17.469;
  1470   13.016           0.469          26.000          17.469;
  1471   13.024           0.469          26.000          17.469;
  1472   13.033           0.469          26.000          17.469;
  1473   13.042           0.469          26.000          17.469;
  1474   13.051           0.469          26.000          17.469;
  1475   13.060           0.469          26.000          17.469;
  1476   13.069           0.469          26.000          17.469;
  1477   13.078           0.469          26.000          17.469;
  1478   13.086           0.469          26.000          17.469;
  1479   13.095           0.469          26.000          17.469;
  1480   13.104           0.469          26.000          17.469;
  1481   13.113           0.469          26.000          17.469;
  1482   13.122           0.469          26.000          17.469;
  1483   13.131           0.469          26.000          17.469;
  1484   13.140           0.469          26.000          17.469;
  1485   13.148           0.469          26.000          17.469;
  1486   13.157           0.469          26.000          17.469;
  1487   13.166           0.469          26.000          17.469;
  1488   13.175           0.469          26.000          17.469;
  1489   13.184           0.469          26.000          17.469;
  1490   13.193           0.469          26.000          17.469;
  1491   13.202           0.469          26.000          17.469;
  1492   13.210           0.469          26.000          17.469;
  1493   13.219           0.469          26.000          17.469;
  1494   13.228           0.469          26.000          17.469;
  1495   13.237           0.469          26.000          17.469;
  1496   13.246           0.469          26.000          17.469;
  1497   13.255           0.469          26.000          17.469;
  1498   13.264           0.469          26.000          17.469;
  1499   13.272           0.469          26.000          17.469;
  1500   13.281           0.469          26.000          17.469;
  1501   13.290           0.469          26.000          17.469;
  1502   13.299           0.469          26.000          17.469;
  1503   13.308           0.469          26.000          17.469;
  1504   13.317           0.469          26.000          17.469;
  1505   13.326           0.469          26.000          17.469;
  1506   13.334           0.469          26.000          17.469;
  1507   13.343           0.469          26.000          17.469;
  1508   13.352           0.469          26.000          17.469;
  1509   13.361           0.469          26.000          17.469;
  1510   13.370           0.469          26.000          17.469;
  1511   13.379           0.469          26.000          17.469;
  1512   13.388           0.469          26.000          17.469;
  1513   13.396           0.469          26.000          17.469;
  1514   13.405           0.469          26.000          17.469;
  1515   13.414           0.469          26.000          17.469;
  1516   13.423           0.469          26.000          17.469;
  1517   13.432           0.469          26.000          17.469;
  1518   13.441           0.469          26.000          17.469;
  1519   13.449           0.469          26.000          17.469;
  1520   13.458           0.469          26.000          17.469;
  1521   13.467           0.469          26.000          17.469;
  1522   13.476           0.469          26.000          17.469;
  1523   13.485           0.469          26.000          17.469;
  1524   13.494           0.469          26.000          17.469;
  1525   13.503           0.469          26.000          17.469;
  1526   13.511           0.469          26.000          17.469;
  1527   13.520           0.469          26.000          17.469;
  1528   13.529           0.469          26.000          17.469;
  1529   13.538           0.469          26.000          17.469;
  1530   13.547           0.469          26.000          17.469;
  1531   13.556           0.469          26.000          17.469;
  1532   13.565           0.469          26.000          17.469;
  1533   13.573           0.469          26.000          17.469;
  1534   13.582           0.469          26.000          17.469;
  1535   13.591           0.469          26.000          17.469;
  1536   13.600           0.469          26.000          17.469;
  1537   13.609           0.469          26.000          17.469;
  1538   13.618           0.469          26.000          17.469;
  1539   13.627           0.469          26.000          17.469;
  1540   13.635           0.469          26.000          17.469;
  1541   13.644           0.469          26.000          17.469;
  1542   13.653           0.469          26.000          17.469;
  1543   13.662           0.469          26.000          17.469;
  1544   13.671           0.469          26.000          17.469;
  1545   13.680           0.469          26.000          17.469;
  1546   13.689           0.469          26.000          17.469;
  1547   13.697           0.469          26.000          17.469;
  1548   13.706           0.469          26.000          17.469;
  1549   13.715           0.469          26.000          17.469;
  1550   13.724           0.469          26.000          17.469;
  1551   13.733           0.469          26.000          17.469;
  1552   13.742           0.469          26.000          17.469;
  1553   13.751           0.469          26.000          17.469;
  1554   13.759           0.469          26.000          17.469;
  1555   13.768           0.469          26.000          17.469;
  1556   13.777           0.469          26.000          17.469;
  1557   13.786           0.469          26.000          17.469;
  1558   13.795           0.469          26.000          17.469;
  1559   13.804           0.469          26.000          17.469;
  1560   13.813           0.469          26.000          17.469;
  1561   13.821           0.469          26.000          17.469;
  1562   13.830           0.469          26.000          17.469;
  1563   13.839           0.469          26.000          17.469;
  1564   13.848           0.469          26.000          17.469;
  1565   13.857           0.469          26.000          17.469;
  1566   13.866           0.469          26.000          17.469;
  1567   13.874           0.469          26.000          17.469;
  1568   13.883           0.469          26.000          17.469;
  1569   13.892           0.469          26.000          17.469;
  1570   13.901           0.469          26.000          17.469;
  1571   13.910           0.469          26.000          17.469;
  1572   13.919           0.469          26.000          17.469;
  1573   13.928           0.469          26.000          17.469;
  1574   13.936           0.469          26.000          17.469;
  1575   13.945           0.469          26.000          17.469;
  1576   13.954           0.469          26.000          17.469;
  1577   13.963           0.469          26.000          17.469;
  1578   13.972           0.469          26.000          17.469;
  1579   13.981           0.469          26.000          17.469;
  1580   13.990           0.469          26.000          17.469;
  1581   13.998           0.469          26.000          17.469;
  1582   14.007           0.469          26.000          17.469;
  1583   14.016           0.469          26.000          17.469;
  1584   14.025           0.469          26.000          17.469;
  1585   14.034           0.469          26.000          17.469;
  1586   14.043           0.469          26.000          17.469;
  1587   14.052           0.469          26.000          17.469;
  1588   14.060           0.469          26.000          17.469;
  1589   14.069           0.469          26.000          17.469;
  1590   14.078           0.469          26.000          17.469;
  1591   14.087           0.469          26.000          17.469;
  1592   14.096           0.469          26.000          17.469;
  1593   14.105           0.469          26.000          17.469;
  1594   14.114           0.469          26.000          17.469;
  1595   14.122           0.469          26.000          17.469;
  1596   14.131           0.469          26.000          17.469;
  1597   14.140           0.469          26.000          17.469;
  1598   14.149           0.469          26.000          17.469;
  1599   14.158           0.469          26.000          17.469;
  1600   14.167           0.469          26.000          17.469;
  1601   14.176           0.469          26.000          17.469;
  1602   14.184           0.469          26.000          17.469;
  1603   14.193           0.469          26.000          17.469;
  1604   14.202           0.469          26.000          17.469;
  1605   14.211           0.469          26.000          17.469;
  1606   14.220           0.469          26.000          17.469;
  1607   14.229           0.469          26.000          17.469;
  1608   14.238           0.469          26.000          17.469;
  1609   14.246           0.469          26.000          17.469;
  1610   14.255           0.469          26.000          17.469;
  1611   14.264           0.469          26.000          17.469;
  1612   14.273           0.469          26.000          17.469;
  1613   14.282           0.469          26.000          17.469;
  1614   14.291           0.469          26.000          17.469;
  1615   14.299           0.469          26.000          17.469;
  1616   14.308           0.469          26.000          17.469;
  1617   14.317           0.469          26.000          17.469;
  1618   14.326           0.469          26.000          17.469;
  1619   14.335           0.469          26.000          17.469;
  1620   14.344           0.469          26.000          17.469;
  1621   14.353           0.469          26.000          17.469;
  1622   14.361           0.469          26.000          17.469;
  1623   14.370           0.469          26.000          17.469;
  1624   14.379           0.469          26.000          17.469;
  1625   14.388           0.469          26.000          17.469;
  1626   14.397           0.469          26.000          17.469;
  1627   14.406           0.469          26.000          17.469;
  1628   14.415           0.469          26.000          17.469;
  1629   14.423           0.469          26.000          17.469;
  1630   14.432           0.469          26.000          17.469;
  1631   14.441           0.469          26.000          17.469;
  1632   14.450           0.469          26.000          17.469;
  1633   14.459           0.469          26.000          17.469;
  1634   14.468           0.469          26.000          17.469;
  1635   14.477           0.469          26.000          17.469;
  1636   14.485           0.469          26.000          17.469;
  1637   14.494           0.469          26.000          17.469;
  1638   14.503           0.469          26.000          17.469;
  1639   14.512           0.469          26.000          17.469;
  1640   14.521           0.469          26.000          17.469;
  1641   14.530           0.469          26.000          17.469;
  1642   14.539           0.469          26.000          17.469;
  1643   14.547           0.469          26.000          17.469;
  1644   14.556           0.469          26.000          17.469;
  1645   14.565           0.469          26.000          17.469;
  1646   14.574           0.469          26.000          17.469;
  1647   14.583           0.469          26.000          17.469;
  1648   14.592           0.469          26.000          17.469;
  1649   14.601           0.469          26.000          17.469;
  1650   14.609           0.469          26.000          17.469;
  1651   14.618           0.469          26.000          17.469;
  1652   14.627           0.469          26.000          17.469;
  1653   14.636           0.469          26.000          17.469;
  1654   14.645           0.469          26.000          17.469;
  1655   14.654           0.469          26.000          17.469;
  1656   14.663           0.469          26.000          17.469;
  1657   14.671           0.469          26.000          17.469;
  1658   14.680           0.469          26.000          17.469;
  1659   14.689           0.469          26.000          17.469;
  1660   14.698           0.469          26.000          17.469;
  1661   14.707           0.469          26.000          17.469;
  1662   14.716           0.469          26.000          17.469;
  1663   14.724           0.469          26.000          17.469;
  1664   14.733           0.469          26.000          17.469;
  1665   14.742           0.469          26.000          17.469;
  1666   14.751           0.469          26.000          17.469;
  1667   14.760           0.469          26.000          17.469;
  1668   14.769           0.469          26.000          17.469;
  1669   14.778           0.469          26.000          17.469;
  1670   14.786           0.469          26.000          17.469;
  1671   14.795           0.469          26.000          17.469;
  1672   14.804           0.469          26.000          17.469;
  1673   14.813           0.469          26.000          17.469;
  1674   14.822           0.469          26.000          17.469;
  1675   14.831           0.469          26.000          17.469;
  1676   14.840           0.469          26.000          17.469;
  1677   14.848           0.469          26.000          17.469;
  1678   14.857           0.469          26.000          17.469;
  1679   14.866           0.469          26.000          17.469;
  1680   14.875           0.469          26.000          17.469;
  1681   14.884           0.469          26.000          17.469;
  1682   14.893           0.469          26.000          17.469;
  1683   14.902           0.469          26.000          17.469;
  1684   14.910           0.469          26.000          17.469;
  1685   14.919           0.469          26.000          17.469;
  1686   14.928           0.469          26.000          17.469;
  1687   14.937           0.469          26.000          17.469;
  1688   14.946           0.469          26.000          17.469;
  1689   14.955           0.469          26.000          17.469;
  1690   14.964           0.469          26.000          17.469;
  1691   14.972           0.469          26.000          17.469;
  1692   14.981           0.469          26.000          17.469;
  1693   14.990           0.469          26.000          17.469;
  1694   14.999           0.469          26.000          17.469;
  1695   15.008           0.469          26.000          17.469;
  1696   15.017           0.469          26.000          17.469;
  1697   15.026           0.469          26.000          17.469;
  1698   15.034           0.469          26.000          17.469;
  1699   15.043           0.469          26.000          17.469;
  1700   15.052           0.469          26.000          17.469;
  1701   15.061           0.469          26.000          17.469;
  1702   15.070           0.469          26.000          17.469;
  1703   15.079           0.469          26.000          17.469;
  1704   15.088           0.469          26.000          17.469;
  1705   15.096           0.469          26.000          17.469;
  1706   15.105           0.469          26.000          17.469;
  1707   15.114           0.469          26.000          17.469;
  1708   15.123           0.469          26.000          17.469;
  1709   15.132           0.469          26.000          17.469;
  1710   15.141           0.469          26.000          17.469;
  1711   15.149           0.469          26.000          17.469;
  1712   15.158           0.469          26.000          17.469;
  1713   15.167           0.469          26.000          17.469;
  1714   15.176           0.469          26.000          17.469;
  1715   15.185           0.469          26.000          17.469;
  1716   15.194           0.469          26.000          17.469;
  1717   15.203           0.469          26.000          17.469;
  1718   15.211           0.469          26.000          17.469;
  1719   15.220           0.469          26.000          17.469;
  1720   15.229           0.469          26.000          17.469;
  1721   15.238           0.469          26.000          17.469;
  1722   15.247           0.469          26.000          17.469;
  1723   15.256           0.469          26.000          17.469;
  1724   15.265           0.469          26.000          17.469;
  1725   15.273           0.469          26.000          17.469;
  1726   15.282           0.469          26.000          17.469;
  1727   15.291           0.469          26.000          17.469;
  1728   15.300           0.469          26.000          17.469;
  1729   15.309           0.469          26.000          17.469;
  1730   15.318           0.469          26.000          17.469;
  1731   15.327           0.469          26.000          17.469;
  1732   15.335           0.469          26.000          17.469;
  1733   15.344           0.469          26.000          17.469;
  1734   15.353           0.469          26.000          17.469;
  1735   15.362           0.469          26.000          17.469;
  1736   15.371           0.469          26.000          17.469;
  1737   15.380           0.469          26.000          17.469;
  1738   15.389           0.469          26.000          17.469;
  1739   15.397           0.469          26.000          17.469;
  1740   15.406           0.469          26.000          17.469;
  1741   15.415           0.469          26.000          17.469;
  1742   15.424           0.469          26.000          17.469;
  1743   15.433           0.469          26.000          17.469;
  1744   15.442           0.469          26.000          17.469;
  1745   15.451           0.469          26.000          17.469;
  1746   15.459           0.469          26.000          17.469;
  1747   15.468           0.469          26.000          17.469;
  1748   15.477           0.469          26.000          17.469;
  1749   15.486           0.469          26.000          17.469;
  1750   15.495           0.469          26.000          17.469;
  1751   15.504           0.469          26.000          17.469;
  1752   15.513           0.469          26.000          17.469;
  1753   15.521           0.469          26.000          17.469;
  1754   15.530           0.469          26.000          17.469;
  1755   15.539           0.469          26.000          17.469;
  1756   15.548           0.469          26.000          17.469;
  1757   15.557           0.469          26.000          17.469;
  1758   15.566           0.469          26.000          17.469;
  1759   15.574           0.469          26.000          17.469;
  1760   15.583           0.469          26.000          17.469;
  1761   15.592           0.469          26.000          17.469;
  1762   15.601           0.469          26.000          17.469;
  1763   15.610           0.469          26.000          17.469;
  1764   15.619           0.469          26.000          17.469;
  1765   15.628           0.469          26.000          17.469;
  1766   15.636           0.469          26.000          17.469;
  1767   15.645           0.469          26.000          17.469;
  1768   15.654           0.469          26.000          17.469;
  1769   15.663           0.469          26.000          17.469;
  1770   15.672           0.469          26.000          17.469;
  1771   15.681           0.469          26.000          17.469;
  1772   15.690           0.469          26.000          17.469;
  1773   15.698           0.469          26.000          17.469;
  1774   15.707           0.469          26.000          17.469;
  1775   15.716           0.469          26.000          17.469;
  1776   15.725           0.469          26.000          17.469;
  1777   15.734           0.469          26.000          17.469;
  1778   15.743           0.469          26.000          17.469;
  1779   15.752           0.469          26.000          17.469;
  1780   15.760           0.469          26.000          17.469;
  1781   15.769           0.469          26.000          17.469;
  1782   15.778           0.469          26.000          17.469;
  1783   15.787           0.469          26.000          17.469;
  1784   15.796           0.469          26.000          17.469;
  1785   15.805           0.469          26.000          17.469;
  1786   15.814           0.469          26.000          17.469;
  1787   15.822           0.469          26.000          17.469;
  1788   15.831           0.469          26.000          17.469;
  1789   15.840           0.469          26.000          17.469;
  1790   15.849           0.469          26.000          17.469;
  1791   15.858           0.469          26.000          17.469;
  1792   15.867           0.469          26.000          17.469;
  1793   15.876           0.469          26.000          17.469;
  1794   15.884           0.469          26.000          17.469;
  1795   15.893           0.469          26.000          17.469;
  1796   15.902           0.469          26.000          17.469;
  1797   15.911           0.469          26.000          17.469;
  1798   15.920           0.469          26.000          17.469;
  1799   15.929           0.469          26.000          17.469;
  1800   15.938           0.469          26.000          17.469;
  1801   15.946           0.469          26.000          17.469;
  1802   15.955           0.469          26.000          17.469;
  1803   15.964           0.469          26.000          17.469;
  1804   15.973           0.469          26.000          17.469;
  1805   15.982           0.469          26.000          17.469;
  1806   15.991           0.469          26.000          17.469;
  1807   15.999           0.469          26.000          17.469;
  1808   16.008           0.469          26.000          17.469;
  1809   16.017           0.469          26.000          17.469;
  1810   16.026           0.469          26.000          17.469;
  1811   16.035           0.469          26.000          17.469;
  1812   16.044           0.469          26.000          17.469;
  1813   16.053           0.469          26.000          17.469;
  1814   16.061           0.469          26.000          17.469;
  1815   16.070           0.469          26.000          17.469;
  1816   16.079           0.469          26.000          17.469;
  1817   16.088           0.469          26.000          17.469;
  1818   16.097           0.469          26.000          17.469;
  1819   16.106           0.469          26.000          17.469;
  1820   16.115           0.469          26.000          17.469;
  1821   16.123           0.469          26.000          17.469;
  1822   16.132           0.469          26.000          17.469;
  1823   16.141           0.469          26.000          17.469;
  1824   16.150           0.469          26.000          17.469;
  1825   16.159           0.469          26.000          17.469;
  1826   16.168           0.469          26.000          17.469;
  1827   16.177           0.469          26.000          17.469;
  1828   16.185           0.469          26.000          17.469;
  1829   16.194           0.469          26.000          17.469;
  1830   16.203           0.469          26.000          17.469;
  1831   16.212           0.469          26.000          17.469;
  1832   16.221           0.469          26.000          17.469;
  1833   16.230           0.469          26.000          17.469;
  1834   16.239           0.469          26.000          17.469;
  1835   16.247           0.469          26.000          17.469;
  1836   16.256           0.469          26.000          17.469;
  1837   16.265           0.469          26.000          17.469;
  1838   16.274           0.469          26.000          17.469;
  1839   16.283           0.469          26.000          17.469;
  1840   16.292           0.469          26.000          17.469;
  1841   16.301           0.469          26.000          17.469;
  1842   16.309           0.469          26.000          17.469;
  1843   16.318           0.469          26.000          17.469;
  1844   16.327           0.469          26.000          17.469;
  1845   16.336           0.469          26.000          17.469;
  1846   16.345           0.469          26.000          17.469;
  1847   16.354           0.469          26.000          17.469;
  1848   16.363           0.469          26.000          17.469;
  1849   16.371           0.469          26.000          17.469;
  1850   16.380           0.469          26.000          17.469;
  1851   16.389           0.469          26.000          17.469;
  1852   16.398           0.469          26.000          17.469;
  1853   16.407           0.469          26.000          17.469;
  1854   16.416           0.469          26.000          17.469;
  1855   16.424           0.469          26.000          17.469;
  1856   16.433           0.469          26.000          17.469;
  1857   16.442           0.469          26.000          17.469;
  1858   16.451           0.469          26.000          17.469;
  1859   16.460           0.469          26.000          17.469;
  1860   16.469           0.469          26.000          17.469;
  1861   16.478           0.469          26.000          17.469;
  1862   16.486           0.469          26.000          17.469;
  1863   16.495           0.469          26.000          17.469;
  1864   16.504           0.469          26.000          17.469;
  1865   16.513           0.469          26.000          17.469;
  1866   16.522           0.469          26.000          17.469;
  1867   16.531           0.469          26.000          17.469;
  1868   16.540           0.469          26.000          17.469;
  1869   16.548           0.469          26.000          17.469;
  1870   16.557           0.469          26.000          17.469;
  1871   16.566           0.469          26.000          17.469;
  1872   16.575           0.469          26.000          17.469;
  1873   16.584           0.469          26.000          17.469;
  1874   16.593           0.469          26.000          17.469;
  1875   16.602           0.469          26.000          17.469;
  1876   16.610           0.469          26.000          17.469;
  1877   16.619           0.469          26.000          17.469;
  1878   16.628           0.469          26.000          17.469;
  1879   16.637           0.469          26.000          17.469;
  1880   16.646           0.469          26.000          17.469;
  1881   16.655           0.469          26.000          17.469;
  1882   16.664           0.469          26.000          17.469;
  1883   16.672           0.469          26.000          17.469;
  1884   16.681           0.469          26.000          17.469;
  1885   16.690           0.469          26.000          17.469;
  1886   16.699           0.469          26.000          17.469;
  1887   16.708           0.469          26.000          17.469;
  1888   16.717           0.469          26.000          17.469;
  1889   16.726           0.469          26.000          17.469;
  1890   16.734           0.469          26.000          17.469;
  1891   16.743           0.469          26.000          17.469;
  1892   16.752           0.469          26.000          17.469;
  1893   16.761           0.469          26.000          17.469;
  1894   16.770           0.469          26.000          17.469;
  1895   16.779           0.469          26.000          17.469;
  1896   16.788           0.469          26.000          17.469;
  1897   16.796           0.469          26.000          17.469;
  1898   16.805           0.469          26.000          17.469;
  1899   16.814           0.469          26.000          17.469;
  1900   16.823           0.469          26.000          17.469;
  1901   16.832           0.469          26.000          17.469;
  1902   16.841           0.469          26.000          17.469;
  1903   16.849           0.469          26.000          17.469;
  1904   16.858           0.469          26.000          17.469;
  1905   16.867           0.469          26.000          17.469;
  1906   16.876           0.469          26.000          17.469;
  1907   16.885           0.469          26.000          17.469;
  1908   16.894           0.469          26.000          17.469;
  1909   16.903           0.469          26.000          17.469;
  1910   16.911           0.469          26.000          17.469;
  1911   16.920           0.469          26.000          17.469;
  1912   16.929           0.469          26.000          17.469;
  1913   16.938           0.469          26.000          17.469;
  1914   16.947           0.469          26.000          17.469;
  1915   16.956           0.469          26.000          17.469;
  1916   16.965           0.469          26.000          17.469;
  1917   16.973           0.469          26.000          17.469;
  1918   16.982           0.469          26.000          17.469;
  1919   16.991           0.469          26.000          17.469;
  1920   17.000           0.469          26.000          17.469;
  1921   17.009           0.469          26.000          17.469;
  1922   17.018           0.469          26.000          17.469;
  1923   17.027           0.469          26.000          17.469;
  1924   17.035           0.469          26.000          17.469;
  1925   17.044           0.469          26.000          17.469;
  1926   17.053           0.469          26.000          17.469;
  1927   17.062           0.469          26.000          17.469;
  1928   17.071           0.469          26.000          17.469;
  1929   17.080           0.469          26.000          17.469;
  1930   17.089           0.469          26.000          17.469;
  1931   17.097           0.469          26.000          17.469;
  1932   17.106           0.469          26.000          17.469;
  1933   17.115           0.469          26.000          17.469;
  1934   17.124           0.469          26.000          17.469;
  1935   17.133           0.469          26.000          17.469;
  1936   17.142           0.469          26.000          17.469;
  1937   17.151           0.469          26.000          17.469;
  1938   17.159           0.469          26.000          17.469;
  1939   17.168           0.469          26.000          17.469;
  1940   17.177           0.469          26.000          17.469;
  1941   17.186           0.469          26.000          17.469;
  1942   17.195           0.469          26.000          17.469;
  1943   17.204           0.469          26.000          17.469;
  1944   17.213           0.469          26.000          17.469;
  1945   17.221           0.469          26.000          17.469;
  1946   17.230           0.469          26.000          17.469;
  1947   17.239           0.469          26.000          17.469;
  1948   17.248           0.469          26.000          17.469;
  1949   17.257           0.469          26.000          17.469;
  1950   17.266           0.469          26.000          17.469;
  1951   17.274           0.469          26.000          17.469;
  1952   17.283           0.469          26.000          17.469;
  1953   17.292           0.469          26.000          17.469;
  1954   17.301           0.469          26.000          17.469;
  1955   17.310           0.469          26.000          17.469;
  1956   17.319           0.469          26.000          17.469;
  1957   17.328           0.469          26.000          17.469;
  1958   17.336           0.469          26.000          17.469;
  1959   17.345           0.469          26.000          17.469;
  1960   17.354           0.469          26.000          17.469;
  1961   17.363           0.469          26.000          17.469;
  1962   17.372           0.469          26.000          17.469;
  1963   17.381           0.469          26.000          17.469;
  1964   17.390           0.469          26.000          17.469;
  1965   17.398           0.469          26.000          17.469;
  1966   17.407           0.469          26.000          17.469;
  1967   17.416           0.469          26.000          17.469;
  1968   17.425           0.469          26.000          17.469;
