 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos 
   663    5.870          13.531        1387.469         710.500;
   664    5.879          13.531        1387.469         710.500;
   665    5.888          13.531        1387.469         710.500;
   666    5.897          13.531        1387.469         710.500;
   667    5.906          13.531        1387.469         710.500;
   668    5.915          13.531        1387.469         710.500;
   669    5.923          13.531        1387.469         710.500;
   670    5.932          13.531        1387.469         710.500;
   671    5.941          13.531        1387.469         710.500;
   672    5.950          13.531        1387.469         710.500;
   673    5.959          13.531        1387.469         710.500;
   674    5.968          13.531        1387.469         710.500;
   675    5.977          13.531        1387.469         710.500;
   676    5.985          13.531        1387.469         710.500;
   677    5.994          13.531        1387.469         710.500;
   678    6.003          13.531        1387.469         710.500;
   679    6.012          13.531        1387.469         710.500;
   680    6.021          13.531        1387.469         710.500;
   681    6.030          13.531        1387.469         710.500;
   682    6.039          13.531        1387.469         710.500;
   683    6.047          13.531        1387.469         710.500;
   684    6.056          13.531        1387.469         710.500;
   685    6.065          13.531        1387.469         710.500;
   686    6.074          13.531        1387.469         710.500;
   687    6.083          13.531        1387.469         710.500;
   688    6.092          13.531        1387.469         710.500;
   689    6.101          13.531        1387.469         710.500;
   690    6.109          13.531        1387.469         710.500;
   691    6.118          13.531        1387.469         710.500;
   692    6.127          13.531        1387.469         710.500;
   693    6.136          13.531        1387.469         710.500;
   694    6.145          13.531        1387.469         710.500;
   695    6.154          13.531        1387.469         710.500;
   696    6.163          13.531        1387.469         710.500;
   697    6.171          13.531        1387.469         710.500;
   698    6.180          13.531        1387.469         710.500;
   699    6.189          13.531        1387.469         710.500;
   700    6.198          13.531        1387.469         710.500;
   701    6.207          13.531        1387.469         710.500;
   702    6.216          13.531        1387.469         710.500;
   703    6.224          13.531        1387.469         710.500;
   704    6.233          13.531        1387.469         710.500;
   705    6.242          13.531        1387.469         710.500;
   706    6.251          13.531        1387.469         710.500;
   707    6.260          13.531        1387.469         710.500;
   708    6.269          13.531        1387.469         710.500;
   709    6.278          13.531        1387.469         710.500;
   710    6.286          13.531        1387.469         710.500;
   711    6.295          13.531        1387.469         710.500;
   712    6.304          13.531        1387.469         710.500;
   713    6.313          13.531        1387.469         710.500;
   714    6.322          13.531        1387.469         710.500;
   715    6.331          13.531        1387.469         710.500;
   716    6.340          13.531        1387.469         710.500;
   717    6.348          13.531        1387.469         710.500;
   718    6.357          13.531        1387.469         710.500;
   719    6.366          13.531        1387.469         710.500;
   720    6.375          13.531        1387.469         710.500;
   721    6.384          13.531        1387.469         710.500;
   722    6.393          13.531        1387.469         710.500;
   723    6.402          13.531        1387.469         710.500;
   724    6.410          13.531        1387.469         710.500;
   725    6.419          13.531        1387.469         710.500;
   726    6.428          13.531        1387.469         710.500;
   727    6.437          13.531        1387.469         710.500;
   728    6.446          13.531        1387.469         710.500;
   729    6.455          13.531        1387.469         710.500;
   730    6.464          13.531        1387.469         710.500;
   731    6.472          13.531        1387.469         710.500;
   732    6.481          13.531        1387.469         710.500;
   733    6.490          13.531        1387.469         710.500;
   734    6.499          13.531        1387.469         710.500;
   735    6.508          13.531        1387.469         710.500;
   736    6.517          13.531        1387.469         710.500;
   737    6.526          13.531        1387.469         710.500;
   738    6.534          13.531        1387.469         710.500;
   739    6.543          13.531        1387.469         710.500;
   740    6.552          13.531        1387.469         710.500;
   741    6.561          13.531        1387.469         710.500;
   742    6.570          13.531        1387.469         710.500;
   743    6.579          13.531        1387.469         710.500;
   744    6.588          13.531        1387.469         710.500;
   745    6.596          13.531        1387.469         710.500;
   746    6.605          13.531        1387.469         710.500;
   747    6.614          13.531        1387.469         710.500;
   748    6.623          13.531        1387.469         710.500;
   749    6.632          13.531        1387.469         710.500;
   750    6.641          13.531        1387.469         710.500;
   751    6.649          13.531        1387.469         710.500;
   752    6.658          13.531        1387.469         710.500;
   753    6.667          13.531        1387.469         710.500;
   754    6.676          13.531        1387.469         710.500;
   755    6.685          13.531        1387.469         710.500;
   756    6.694          13.531        1387.469         710.500;
   757    6.703          13.531        1387.469         710.500;
   758    6.711          13.531        1387.469         710.500;
   759    6.720          13.531        1387.469         710.500;
   760    6.729          13.531        1387.469         710.500;
   761    6.738          13.531        1387.469         710.500;
   762    6.747          13.531        1387.469         710.500;
   763    6.756          13.531        1387.469         710.500;
   764    6.765          13.531        1387.469         710.500;
   765    6.773          13.531        1387.469         710.500;
   766    6.782          13.531        1387.469         710.500;
   767    6.791          13.531        1387.469         710.500;
   768    6.800          13.531        1387.469         710.500;
   769    6.809          13.531        1387.469         710.500;
   770    6.818          13.531        1387.469         710.500;
   771    6.827          13.531        1387.469         710.500;
   772    6.835          13.531        1387.469         710.500;
   773    6.844          13.531        1387.469         710.500;
   774    6.853          13.531        1387.469         710.500;
   775    6.862          13.531        1387.469         710.500;
   776    6.871          13.531        1387.469         710.500;
   777    6.880          13.531        1387.469         710.500;
   778    6.889          13.531        1387.469         710.500;
   779    6.897          13.531        1387.469         710.500;
   780    6.906          13.531        1387.469         710.500;
   781    6.915          13.531        1387.469         710.500;
   782    6.924          13.531        1387.469         710.500;
   783    6.933          13.531        1387.469         710.500;
   784    6.942          13.531        1387.469         710.500;
   785    6.951          13.531        1387.469         710.500;
   786    6.959          13.531        1387.469         710.500;
   787    6.968          13.531        1387.469         710.500;
   788    6.977          13.531        1387.469         710.500;
   789    6.986          13.531        1387.469         710.500;
   790    6.995          13.531        1387.469         710.500;
   791    7.004          13.531        1387.469         710.500;
   792    7.013          13.531        1387.469         710.500;
   793    7.021          13.531        1387.469         710.500;
   794    7.030          13.531        1387.469         710.500;
   795    7.039          13.531        1387.469         710.500;
   796    7.048          13.531        1387.469         710.500;
   797    7.057          13.531        1387.469         710.500;
   798    7.066          13.531        1387.469         710.500;
   799    7.074          13.531        1387.469         710.500;
   800    7.083          13.531        1387.469         710.500;
   801    7.092          13.531        1387.469         710.500;
   802    7.101          13.531        1387.469         710.500;
   803    7.110          13.531        1387.469         710.500;
   804    7.119          13.531        1387.469         710.500;
   805    7.128          13.531        1387.469         710.500;
   806    7.136          13.531        1387.469         710.500;
   807    7.145          13.531        1387.469         710.500;
   808    7.154          13.531        1387.469         710.500;
   809    7.163          13.531        1387.469         710.500;
   810    7.172          13.531        1387.469         710.500;
   811    7.181          13.531        1387.469         710.500;
   812    7.190          13.531        1387.469         710.500;
   813    7.198          13.531        1387.469         710.500;
   814    7.207          13.531        1387.469         710.500;
   815    7.216          13.531        1387.469         710.500;
   816    7.225          13.531        1387.469         710.500;
   817    7.234          13.531        1387.469         710.500;
   818    7.243          13.531        1387.469         710.500;
   819    7.252          13.531        1387.469         710.500;
   820    7.260          13.531        1387.469         710.500;
   821    7.269          13.531        1387.469         710.500;
   822    7.278          13.531        1387.469         710.500;
   823    7.287          13.531        1387.469         710.500;
   824    7.296          13.531        1387.469         710.500;
   825    7.305          13.531        1387.469         710.500;
   826    7.314          13.531        1387.469         710.500;
   827    7.322          13.531        1387.469         710.500;
   828    7.331          13.531        1387.469         710.500;
   829    7.340          13.531        1387.469         710.500;
   830    7.349          13.531        1387.469         710.500;
   831    7.358          13.531        1387.469         710.500;
   832    7.367          13.531        1387.469         710.500;
   833    7.376          13.531        1387.469         710.500;
   834    7.384          13.531        1387.469         710.500;
   835    7.393          13.531        1387.469         710.500;
   836    7.402          13.531        1387.469         710.500;
   837    7.411          13.531        1387.469         710.500;
   838    7.420          13.531        1387.469         710.500;
   839    7.429          13.531        1387.469         710.500;
   840    7.438          13.531        1387.469         710.500;
   841    7.446          13.531        1387.469         710.500;
   842    7.455          13.531        1387.469         710.500;
   843    7.464          13.531        1387.469         710.500;
   844    7.473          13.531        1387.469         710.500;
   845    7.482          13.531        1387.469         710.500;
   846    7.491          13.531        1387.469         710.500;
   847    7.499          13.531        1387.469         710.500;
   848    7.508          13.531        1387.469         710.500;
   849    7.517          13.531        1387.469         710.500;
   850    7.526          13.531        1387.469         710.500;
   851    7.535          13.531        1387.469         710.500;
   852    7.544          13.531        1387.469         710.500;
   853    7.553          13.531        1387.469         710.500;
   854    7.561          13.531        1387.469         710.500;
   855    7.570          13.531        1387.469         710.500;
   856    7.579          13.531        1387.469         710.500;
   857    7.588          13.531        1387.469         710.500;
   858    7.597          13.531        1387.469         710.500;
   859    7.606          13.531        1387.469         710.500;
   860    7.615          13.531        1387.469         710.500;
   861    7.623          13.531        1387.469         710.500;
   862    7.632          13.531        1387.469         710.500;
   863    7.641          13.531        1387.469         710.500;
   864    7.650          13.531        1387.469         710.500;
   865    7.659          13.531        1387.469         710.500;
   866    7.668          13.531        1387.469         710.500;
   867    7.677          13.531        1387.469         710.500;
   868    7.685          13.531        1387.469         710.500;
   869    7.694          13.531        1387.469         710.500;
   870    7.703          13.531        1387.469         710.500;
   871    7.712          13.531        1387.469         710.500;
   872    7.721          13.531        1387.469         710.500;
   873    7.730          13.531        1387.469         710.500;
   874    7.739          13.531        1387.469         710.500;
   875    7.747          13.531        1387.469         710.500;
   876    7.756          13.531        1387.469         710.500;
   877    7.765          13.531        1387.469         710.500;
   878    7.774          13.531        1387.469         710.500;
   879    7.783          13.531        1387.469         710.500;
   880    7.792          13.531        1387.469         710.500;
   881    7.801          13.531        1387.469         710.500;
   882    7.809          13.531        1387.469         710.500;
   883    7.818          13.531        1387.469         710.500;
   884    7.827          13.531        1387.469         710.500;
   885    7.836          13.531        1387.469         710.500;
   886    7.845          13.531        1387.469         710.500;
   887    7.854          13.531        1387.469         710.500;
   888    7.863          13.531        1387.469         710.500;
   889    7.871          13.531        1387.469         710.500;
   890    7.880          13.531        1387.469         710.500;
   891    7.889          13.531        1387.469         710.500;
   892    7.898          13.531        1387.469         710.500;
   893    7.907          13.531        1387.469         710.500;
   894    7.916          13.531        1387.469         710.500;
   895    7.924          13.531        1387.469         710.500;
   896    7.933          13.531        1387.469         710.500;
   897    7.942          13.531        1387.469         710.500;
   898    7.951          13.531        1387.469         710.500;
   899    7.960          13.531        1387.469         710.500;
   900    7.969          13.531        1387.469         710.500;
   901    7.978          13.531        1387.469         710.500;
   902    7.986          13.531        1387.469         710.500;
   903    7.995          13.531        1387.469         710.500;
   904    8.004          13.531        1387.469         710.500;
   905    8.013          13.531        1387.469         710.500;
   906    8.022          13.531        1387.469         710.500;
   907    8.031          13.531        1387.469         710.500;
   908    8.040          13.531        1387.469         710.500;
   909    8.048          13.531        1387.469         710.500;
   910    8.057          13.531        1387.469         710.500;
   911    8.066          13.531        1387.469         710.500;
   912    8.075          13.531        1387.469         710.500;
   913    8.084          13.531        1387.469         710.500;
   914    8.093          13.531        1387.469         710.500;
   915    8.102          13.531        1387.469         710.500;
   916    8.110          13.531        1387.469         710.500;
   917    8.119          13.531        1387.469         710.500;
   918    8.128          13.531        1387.469         710.500;
   919    8.137          13.531        1387.469         710.500;
   920    8.146          13.531        1387.469         710.500;
   921    8.155          13.531        1387.469         710.500;
   922    8.164          13.531        1387.469         710.500;
   923    8.172          13.531        1387.469         710.500;
   924    8.181          13.531        1387.469         710.500;
   925    8.190          13.531        1387.469         710.500;
   926    8.199          13.531        1387.469         710.500;
   927    8.208          13.531        1387.469         710.500;
   928    8.217          13.531        1387.469         710.500;
   929    8.226          13.531        1387.469         710.500;
   930    8.234          13.531        1387.469         710.500;
   931    8.243          13.531        1387.469         710.500;
   932    8.252          13.531        1387.469         710.500;
   933    8.261          13.531        1387.469         710.500;
   934    8.270          13.531        1387.469         710.500;
   935    8.279          13.531        1387.469         710.500;
   936    8.288          13.531        1387.469         710.500;
   937    8.296          13.531        1387.469         710.500;
   938    8.305          13.531        1387.469         710.500;
   939    8.314          13.531        1387.469         710.500;
   940    8.323          13.531        1387.469         710.500;
   941    8.332          13.531        1387.469         710.500;
   942    8.341          13.531        1387.469         710.500;
   943    8.349          13.531        1387.469         710.500;
   944    8.358          13.531        1387.469         710.500;
   945    8.367          13.531        1387.469         710.500;
   946    8.376          13.531        1387.469         710.500;
   947    8.385          13.531        1387.469         710.500;
   948    8.394          13.531        1387.469         710.500;
   949    8.403          13.531        1387.469         710.500;
   950    8.411          13.531        1387.469         710.500;
   951    8.420          13.531        1387.469         710.500;
   952    8.429          13.531        1387.469         710.500;
   953    8.438          13.531        1387.469         710.500;
   954    8.447          13.531        1387.469         710.500;
   955    8.456          13.531        1387.469         710.500;
   956    8.465          13.531        1387.469         710.500;
   957    8.473          13.531        1387.469         710.500;
   958    8.482          13.531        1387.469         710.500;
   959    8.491          13.531        1387.469         710.500;
   960    8.500          13.531        1387.469         710.500;
   961    8.509          13.531        1387.469         710.500;
   962    8.518          13.531        1387.469         710.500;
   963    8.527          13.531        1387.469         710.500;
   964    8.535          13.531        1387.469         710.500;
   965    8.544          13.531        1387.469         710.500;
   966    8.553          13.531        1387.469         710.500;
   967    8.562          13.531        1387.469         710.500;
   968    8.571          13.531        1387.469         710.500;
   969    8.580          13.531        1387.469         710.500;
   970    8.589          13.531        1387.469         710.500;
   971    8.597          13.531        1387.469         710.500;
   972    8.606          13.531        1387.469         710.500;
   973    8.615          13.531        1387.469         710.500;
   974    8.624          13.531        1387.469         710.500;
   975    8.633          13.531        1387.469         710.500;
   976    8.642          13.531        1387.469         710.500;
   977    8.651          13.531        1387.469         710.500;
   978    8.659          13.531        1387.469         710.500;
   979    8.668          13.531        1387.469         710.500;
   980    8.677          13.531        1387.469         710.500;
   981    8.686          13.531        1387.469         710.500;
   982    8.695          13.531        1387.469         710.500;
   983    8.704          13.531        1387.469         710.500;
   984    8.713          13.531        1387.469         710.500;
   985    8.721          13.531        1387.469         710.500;
   986    8.730          13.531        1387.469         710.500;
   987    8.739          13.531        1387.469         710.500;
   988    8.748          13.531        1387.469         710.500;
   989    8.757          13.531        1387.469         710.500;
   990    8.766          13.531        1387.469         710.500;
   991    8.774          13.531        1387.469         710.500;
   992    8.783          13.531        1387.469         710.500;
   993    8.792          13.531        1387.469         710.500;
   994    8.801          13.531        1387.469         710.500;
   995    8.810          13.531        1387.469         710.500;
   996    8.819          13.531        1387.469         710.500;
   997    8.828          13.531        1387.469         710.500;
   998    8.836          13.531        1387.469         710.500;
   999    8.845          13.531        1387.469         710.500;
  1000    8.854          13.531        1387.469         710.500;
  1001    8.863          13.531        1387.469         710.500;
  1002    8.872          13.531        1387.469         710.500;
  1003    8.881          13.531        1387.469         710.500;
  1004    8.890          13.531        1387.469         710.500;
  1005    8.898          13.531        1387.469         710.500;
  1006    8.907          13.531        1387.469         710.500;
  1007    8.916          13.531        1387.469         710.500;
  1008    8.925          13.531        1387.469         710.500;
  1009    8.934          13.531        1387.469         710.500;
  1010    8.943          13.531        1387.469         710.500;
  1011    8.952          13.531        1387.469         710.500;
  1012    8.960          13.531        1387.469         710.500;
  1013    8.969          13.531        1387.469         710.500;
  1014    8.978          13.531        1387.469         710.500;
  1015    8.987          13.531        1387.469         710.500;
  1016    8.996          13.531        1387.469         710.500;
  1017    9.005          13.531        1387.469         710.500;
  1018    9.014          13.531        1387.469         710.500;
  1019    9.022          13.531        1387.469         710.500;
  1020    9.031          13.531        1387.469         710.500;
  1021    9.040          13.531        1387.469         710.500;
  1022    9.049          13.531        1387.469         710.500;
  1023    9.058          13.531        1387.469         710.500;
  1024    9.067          13.531        1387.469         710.500;
  1025    9.076          13.531        1387.469         710.500;
  1026    9.084          13.531        1387.469         710.500;
  1027    9.093          13.531        1387.469         710.500;
  1028    9.102          13.531        1387.469         710.500;
  1029    9.111          13.531        1387.469         710.500;
  1030    9.120          13.531        1387.469         710.500;
  1031    9.129          13.531        1387.469         710.500;
  1032    9.138          13.531        1387.469         710.500;
  1033    9.146          13.531        1387.469         710.500;
  1034    9.155          13.531        1387.469         710.500;
  1035    9.164          13.531        1387.469         710.500;
  1036    9.173          13.531        1387.469         710.500;
  1037    9.182          13.531        1387.469         710.500;
  1038    9.191          13.531        1387.469         710.500;
  1039    9.199          13.531        1387.469         710.500;
  1040    9.208          13.531        1387.469         710.500;
  1041    9.217          13.531        1387.469         710.500;
  1042    9.226          13.531        1387.469         710.500;
  1043    9.235          13.531        1387.469         710.500;
  1044    9.244          13.531        1387.469         710.500;
  1045    9.253          13.531        1387.469         710.500;
  1046    9.261          13.531        1387.469         710.500;
  1047    9.270          13.531        1387.469         710.500;
  1048    9.279          13.531        1387.469         710.500;
  1049    9.288          13.531        1387.469         710.500;
  1050    9.297          13.531        1387.469         710.500;
  1051    9.306          13.531        1387.469         710.500;
  1052    9.315          13.531        1387.469         710.500;
  1053    9.323          13.531        1387.469         710.500;
  1054    9.332          13.531        1387.469         710.500;
  1055    9.341          13.531        1387.469         710.500;
  1056    9.350          13.531        1387.469         710.500;
  1057    9.359          13.531        1387.469         710.500;
  1058    9.368          13.531        1387.469         710.500;
  1059    9.377          13.531        1387.469         710.500;
  1060    9.385          13.531        1387.469         710.500;
  1061    9.394          13.531        1387.469         710.500;
  1062    9.403          13.531        1387.469         710.500;
  1063    9.412          13.531        1387.469         710.500;
  1064    9.421          13.531        1387.469         710.500;
  1065    9.430          13.531        1387.469         710.500;
  1066    9.439          13.531        1387.469         710.500;
  1067    9.447          13.531        1387.469         710.500;
  1068    9.456          13.531        1387.469         710.500;
  1069    9.465          13.531        1387.469         710.500;
  1070    9.474          13.531        1387.469         710.500;
  1071    9.483          13.531        1387.469         710.500;
  1072    9.492          13.531        1387.469         710.500;
  1073    9.501          13.531        1387.469         710.500;
  1074    9.509          13.531        1387.469         710.500;
  1075    9.518          13.531        1387.469         710.500;
  1076    9.527          13.531        1387.469         710.500;
  1077    9.536          13.531        1387.469         710.500;
  1078    9.545          13.531        1387.469         710.500;
  1079    9.554          13.531        1387.469         710.500;
  1080    9.563          13.531        1387.469         710.500;
  1081    9.571          13.531        1387.469         710.500;
  1082    9.580          13.531        1387.469         710.500;
  1083    9.589          13.531        1387.469         710.500;
  1084    9.598          13.531        1387.469         710.500;
  1085    9.607          13.531        1387.469         710.500;
  1086    9.616          13.531        1387.469         710.500;
  1087    9.624          13.531        1387.469         710.500;
  1088    9.633          13.531        1387.469         710.500;
  1089    9.642          13.531        1387.469         710.500;
  1090    9.651          13.531        1387.469         710.500;
  1091    9.660          13.531        1387.469         710.500;
  1092    9.669          13.531        1387.469         710.500;
  1093    9.678          13.531        1387.469         710.500;
  1094    9.686          13.531        1387.469         710.500;
  1095    9.695          13.531        1387.469         710.500;
  1096    9.704          13.531        1387.469         710.500;
  1097    9.713          13.531        1387.469         710.500;
  1098    9.722          13.531        1387.469         710.500;
  1099    9.731          13.531        1387.469         710.500;
  1100    9.740          13.531        1387.469         710.500;
  1101    9.748          13.531        1387.469         710.500;
  1102    9.757          13.531        1387.469         710.500;
  1103    9.766          13.531        1387.469         710.500;
  1104    9.775          13.531        1387.469         710.500;
  1105    9.784          13.531        1387.469         710.500;
  1106    9.793          13.531        1387.469         710.500;
  1107    9.802          13.531        1387.469         710.500;
  1108    9.810          13.531        1387.469         710.500;
  1109    9.819          13.531        1387.469         710.500;
  1110    9.828          13.531        1387.469         710.500;
  1111    9.837          13.531        1387.469         710.500;
  1112    9.846          13.531        1387.469         710.500;
  1113    9.855          13.531        1387.469         710.500;
  1114    9.864          13.531        1387.469         710.500;
  1115    9.872          13.531        1387.469         710.500;
  1116    9.881          13.531        1387.469         710.500;
  1117    9.890          13.531        1387.469         710.500;
  1118    9.899          13.531        1387.469         710.500;
  1119    9.908          13.531        1387.469         710.500;
  1120    9.917          13.531        1387.469         710.500;
  1121    9.926          13.531        1387.469         710.500;
  1122    9.934          13.531        1387.469         710.500;
  1123    9.943          13.531        1387.469         710.500;
  1124    9.952          13.531        1387.469         710.500;
  1125    9.961          13.531        1387.469         710.500;
  1126    9.970          13.531        1387.469         710.500;
  1127    9.979          13.531        1387.469         710.500;
  1128    9.988          13.531        1387.469         710.500;
  1129    9.996          13.531        1387.469         710.500;
  1130   10.005          13.531        1385.063         710.500;
  1131   10.014          13.531        1340.625         710.500;
  1132   10.023          13.531        1250.875         704.688;
  1133   10.032          13.531        1123.781         684.906;
  1134   10.041          13.531         969.906         642.438;
  1135   10.049          13.531         798.125         569.719;
  1136   10.058          13.531         616.750         464.813;
  1137   10.067          13.531         430.656         330.719;
  1138   10.076          12.531         243.406         176.531;
  1139   10.085          11.750          56.656          14.656;
  1140   10.094          10.688        -127.313        -141.000;
  1141   10.103           6.375        -305.281        -277.813;
  1142   10.111          -2.344        -474.281        -387.344;
  1143   10.120          -9.000        -629.625        -465.500;
  1144   10.129          -9.969        -764.188        -513.156;
  1145   10.138          -9.969        -871.438        -534.500;
  1146   10.147          -9.969        -944.000        -538.000;
  1147   10.156          -9.969        -977.406        -527.906;
  1148   10.165          -9.969        -970.531        -510.438;
  1149   10.173          -9.969        -921.625        -488.938;
  1150   10.182          -9.969        -836.906        -462.656;
  1151   10.191          -9.969        -722.281        -428.063;
  1152   10.200          -9.969        -585.781        -380.438;
  1153   10.209          -9.969        -435.188        -315.281;
  1154   10.218          -9.969        -278.719        -230.500;
  1155   10.227          -9.969        -122.500        -127.563;
  1156   10.235          -8.469          29.469         -11.906;
  1157   10.244          -7.875         173.813         108.344;
  1158   10.253          -4.844         309.313         223.375;
  1159   10.262          -0.531         434.125         323.563;
  1160   10.271           2.531         546.406         401.375;
  1161   10.280           4.875         643.344         453.156;
  1162   10.289           6.000         721.750         478.719;
  1163   10.297           6.500         776.125         482.969;
  1164   10.306           7.000         802.969         467.500;
  1165   10.315           7.000         801.406         440.563;
  1166   10.324           7.000         768.938         407.313;
  1167   10.333           7.000         709.938         371.375;
  1168   10.342           7.000         626.656         334.313;
  1169   10.351           7.000         522.969         294.875;
  1170   10.359           7.000         404.188         250.563;
  1171   10.368           7.000         276.688         198.000;
  1172   10.377           7.000         146.375         134.938;
  1173   10.386           7.000          18.656          60.781;
  1174   10.395           7.000        -102.844         -22.594;
  1175   10.404           5.531        -213.344        -109.844;
  1176   10.413           5.531        -312.063        -194.531;
  1177   10.421           4.500        -396.656        -269.500;
  1178   10.430           2.656        -466.781        -328.031;
  1179   10.439          -0.344        -521.375        -365.313;
  1180   10.448          -4.250        -558.844        -380.031;
  1181   10.457          -4.969        -577.156        -375.375;
  1182   10.466          -4.969        -576.500        -351.000;
  1183   10.474          -4.969        -553.031        -314.125;
  1184   10.483          -4.969        -509.469        -269.906;
  1185   10.492          -4.969        -446.938        -223.219;
  1186   10.501          -4.969        -368.250        -177.719;
  1187   10.510          -4.969        -276.031        -134.500;
  1188   10.519          -4.969        -174.906         -92.969;
  1189   10.528          -4.969         -70.063         -51.188;
  1190   10.536          -4.969          32.969          -6.781;
  1191   10.545          -4.969         129.656          41.844;
  1192   10.554          -4.969         215.813          94.656;
  1193   10.563          -3.469         289.344         149.625;
  1194   10.572          -3.469         348.656         203.125;
  1195   10.581          -2.750         393.531         250.031;
  1196   10.590          -1.906         424.031         285.344;
  1197   10.598          -1.156         440.875         305.094;
  1198   10.607          -0.406         444.469         308.969;
  1199   10.616           0.000         436.406         293.281;
  1200   10.625           0.000         414.875         262.250;
  1201   10.634           0.000         382.063         220.688;
  1202   10.643           0.000         337.344         173.906;
  1203   10.652           0.000         281.281         127.188;
  1204   10.660           0.000         214.906          84.625;
  1205   10.669           0.000         140.500          48.063;
  1206   10.678           0.000          60.969          17.406;
  1207   10.687           0.000         -19.875          -9.344;
  1208   10.696           0.000         -97.063         -35.031;
  1209   10.705           0.000        -165.625         -62.656;
  1210   10.714           0.000        -222.656         -93.594;
  1211   10.722           0.000        -266.063        -127.406;
  1212   10.731           0.000        -295.188        -161.500;
  1213   10.740           0.000        -310.000        -191.594;
  1214   10.749           0.000        -313.500        -213.000;
  1215   10.758           0.000        -306.000        -221.906;
  1216   10.767           0.000        -290.031        -216.281;
  1217   10.776           0.000        -268.219        -193.500;
  1218   10.784           0.000        -241.406        -157.906;
  1219   10.793           0.000        -209.031        -114.188;
  1220   10.802           0.000        -170.438         -68.281;
  1221   10.811           0.000        -125.469         -26.344;
  1222   10.820           0.000         -74.469           7.844;
  1223   10.829           0.000         -19.219          32.125;
  1224   10.838           0.000          37.344          47.281;
  1225   10.846           0.000          91.969          56.156;
  1226   10.855           0.000         140.594          62.781;
  1227   10.864           0.000         180.000          71.094;
  1228   10.873           0.000         207.875          83.406;
  1229   10.882           0.000         223.063         100.125;
  1230   10.891           0.000         226.469         119.281;
  1231   10.899           0.000         220.563         137.094;
  1232   10.908           0.000         206.031         148.969;
  1233   10.917           0.000         187.500         151.969;
  1234   10.926           0.000         167.188         141.938;
  1235   10.935           0.000         146.438         119.156;
  1236   10.944           0.000         124.531          87.063;
  1237   10.953           0.000         101.063          50.344;
  1238   10.961           0.000          75.063          14.063;
  1239   10.970           0.000          45.469         -16.250;
  1240   10.979           0.000          12.625         -37.406;
  1241   10.988           0.000         -22.063         -48.563;
  1242   10.997           0.000         -56.875         -51.000;
  1243   11.006           0.000         -88.563         -49.500;
  1244   11.015           0.000        -114.000         -45.094;
  1245   11.023           0.000        -131.219         -43.031;
  1246   11.032           0.000        -138.469         -44.500;
  1247   11.041           0.000        -137.000         -51.656;
  1248   11.050           0.000        -125.844         -62.188;
  1249   11.059           0.000        -109.531         -71.969;
  1250   11.068           0.000         -90.844         -77.125;
  1251   11.077           0.000         -72.688         -76.500;
  1252   11.085           0.000         -55.844         -64.938;
  1253   11.094           0.000         -41.688         -45.313;
  1254   11.103           0.000         -29.219         -20.000;
  1255   11.112           0.000         -17.906           6.469;
  1256   11.121           0.000          -6.188          29.656;
  1257   11.130           0.000           6.094          45.844;
  1258   11.139           0.000          19.813          52.969;
  1259   11.147           0.000          33.844          52.500;
  1260   11.156           0.000          46.656          43.094;
  1261   11.165           0.000          56.969          30.219;
  1262   11.174           0.000          62.125          17.656;
  1263   11.183           0.000          62.469           8.750;
  1264   11.192           0.000          55.906           5.000;
  1265   11.201           0.000          44.219           5.000;
  1266   11.209           0.000          29.938          11.281;
  1267   11.218           0.000          14.844          17.875;
  1268   11.227           0.000           1.656          22.094;
  1269   11.236           0.000          -8.625          22.969;
  1270   11.245           0.000         -14.594          17.781;
  1271   11.254           0.000         -16.500           6.875;
  1272   11.263           0.000         -16.500          -6.625;
  1273   11.271           0.000         -14.063         -19.781;
  1274   11.280           0.000         -11.531         -29.313;
  1275   11.289           0.000         -10.531         -33.000;
  1276   11.298           0.000         -10.531         -31.500;
  1277   11.307           0.000         -12.719         -22.750;
  1278   11.316           0.000         -15.406         -10.344;
  1279   11.324           0.000         -16.500           2.656;
  1280   11.333           0.000         -15.000          13.344;
  1281   11.342           0.000         -10.469          19.750;
  1282   11.351           0.000          -3.156          20.969;
  1283   11.360           0.000           5.094          18.813;
  1284   11.369           0.000          12.969          12.219;
  1285   11.378           0.000          18.906           5.156;
  1286   11.386           0.000          22.125          -0.375;
  1287   11.395           0.000          22.469          -3.000;
  1288   11.404           0.000          19.375          -3.000;
  1289   11.413           0.000          13.219           1.031;
  1290   11.422           0.000           6.500           6.406;
  1291   11.431           0.000           0.656          11.094;
  1292   11.440           0.000          -3.219          13.594;
  1293   11.448           0.000          -4.500          13.969;
  1294   11.457           0.000          -4.500          10.313;
  1295   11.466           0.000          -2.344           3.969;
  1296   11.475           0.000           1.000          -2.531;
  1297   11.484           0.000           3.094          -7.781;
  1298   11.493           0.000           3.969         -10.125;
  1299   11.502           0.000           4.469         -11.000;
  1300   11.510           0.000           1.219          -7.313;
  1301   11.519           0.000          -1.531          -1.688;
  1302   11.528           0.000          -3.500           4.063;
  1303   11.537           0.000          -4.500           8.531;
  1304   11.546           0.000          -4.500          10.906;
  1305   11.555           0.000          -0.813          10.969;
  1306   11.564           0.000           3.063           9.500;
  1307   11.572           0.000           6.469           6.000;
  1308   11.581           0.000           8.844           2.469;
  1309   11.590           0.000           9.469           0.000;
  1310   11.599           0.000           9.469          -1.000;
