 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos 
   662    5.861          14.000        1502.500         777.000;
   663    5.870          14.000        1502.500         777.000;
   664    5.879          14.000        1502.500         777.000;
   665    5.888          14.000        1502.500         777.000;
   666    5.897          14.000        1502.500         777.000;
   667    5.906          14.000        1502.500         777.000;
   668    5.915          14.000        1502.500         777.000;
   669    5.923          14.000        1502.500         777.000;
   670    5.932          14.000        1502.500         777.000;
   671    5.941          14.000        1502.500         777.000;
   672    5.950          14.000        1502.500         777.000;
   673    5.959          14.000        1502.500         777.000;
   674    5.968          14.000        1502.500         777.000;
   675    5.977          14.000        1502.500         777.000;
   676    5.985          14.000        1502.500         777.000;
   677    5.994          14.000        1502.500         777.000;
   678    6.003          14.000        1502.500         777.000;
   679    6.012          14.000        1502.500         777.000;
   680    6.021          14.000        1502.500         777.000;
   681    6.030          14.000        1502.500         777.000;
   682    6.039          14.000        1502.500         777.000;
   683    6.047          14.000        1502.500         777.000;
   684    6.056          14.000        1502.500         777.000;
   685    6.065          14.000        1502.500         777.000;
   686    6.074          14.000        1502.500         777.000;
   687    6.083          14.000        1502.500         777.000;
   688    6.092          14.000        1502.500         777.000;
   689    6.101          14.000        1502.500         777.000;
   690    6.109          14.000        1502.500         777.000;
   691    6.118          14.000        1502.500         777.000;
   692    6.127          14.000        1502.500         777.000;
   693    6.136          14.000        1502.500         777.000;
   694    6.145          14.000        1502.500         777.000;
   695    6.154          14.000        1502.500         777.000;
   696    6.163          14.000        1502.500         777.000;
   697    6.171          14.000        1502.500         777.000;
   698    6.180          14.000        1502.500         777.000;
   699    6.189          14.000        1502.500         777.000;
   700    6.198          14.000        1502.500         777.000;
   701    6.207          14.000        1502.500         777.000;
   702    6.216          14.000        1502.500         777.000;
   703    6.224          14.000        1502.500         777.000;
   704    6.233          14.000        1502.500         777.000;
   705    6.242          14.000        1502.500         777.000;
   706    6.251          14.000        1502.500         777.000;
   707    6.260          14.000        1502.500         777.000;
   708    6.269          14.000        1502.500         777.000;
   709    6.278          14.000        1502.500         777.000;
   710    6.286          14.000        1502.500         777.000;
   711    6.295          14.000        1502.500         777.000;
   712    6.304          14.000        1502.500         777.000;
   713    6.313          14.000        1502.500         777.000;
   714    6.322          14.000        1502.500         777.000;
   715    6.331          14.000        1502.500         777.000;
   716    6.340          14.000        1502.500         777.000;
   717    6.348          14.000        1502.500         777.000;
   718    6.357          14.000        1502.500         777.000;
   719    6.366          14.000        1502.500         777.000;
   720    6.375          14.000        1502.500         777.000;
   721    6.384          14.000        1502.500         777.000;
   722    6.393          14.000        1502.500         777.000;
   723    6.402          14.000        1502.500         777.000;
   724    6.410          14.000        1502.500         777.000;
   725    6.419          14.000        1502.500         777.000;
   726    6.428          14.000        1502.500         777.000;
   727    6.437          14.000        1502.500         777.000;
   728    6.446          14.000        1502.500         777.000;
   729    6.455          14.000        1502.500         777.000;
   730    6.464          14.000        1502.500         777.000;
   731    6.472          14.000        1502.500         777.000;
   732    6.481          14.000        1502.500         777.000;
   733    6.490          14.000        1502.500         777.000;
   734    6.499          14.000        1502.500         777.000;
   735    6.508          14.000        1502.500         777.000;
   736    6.517          14.000        1502.500         777.000;
   737    6.526          14.000        1502.500         777.000;
   738    6.534          14.000        1502.500         777.000;
   739    6.543          14.000        1502.500         777.000;
   740    6.552          14.000        1502.500         777.000;
   741    6.561          14.000        1502.500         777.000;
   742    6.570          14.000        1502.500         777.000;
   743    6.579          14.000        1502.500         777.000;
   744    6.588          14.000        1502.500         777.000;
   745    6.596          14.000        1502.500         777.000;
   746    6.605          14.000        1502.500         777.000;
   747    6.614          14.000        1502.500         777.000;
   748    6.623          14.000        1502.500         777.000;
   749    6.632          14.000        1502.500         777.000;
   750    6.641          14.000        1502.500         777.000;
   751    6.649          14.000        1502.500         777.000;
   752    6.658          14.000        1502.500         777.000;
   753    6.667          14.000        1502.500         777.000;
   754    6.676          14.000        1502.500         777.000;
   755    6.685          14.000        1502.500         777.000;
   756    6.694          14.000        1502.500         777.000;
   757    6.703          14.000        1502.500         777.000;
   758    6.711          14.000        1502.500         777.000;
   759    6.720          14.000        1502.500         777.000;
   760    6.729          14.000        1502.500         777.000;
   761    6.738          14.000        1502.500         777.000;
   762    6.747          14.000        1502.500         777.000;
   763    6.756          14.000        1502.500         777.000;
   764    6.765          14.000        1502.500         777.000;
   765    6.773          14.000        1502.500         777.000;
   766    6.782          14.000        1502.500         777.000;
   767    6.791          14.000        1502.500         777.000;
   768    6.800          14.000        1502.500         777.000;
   769    6.809          14.000        1502.500         777.000;
   770    6.818          14.000        1502.500         777.000;
   771    6.827          14.000        1502.500         777.000;
   772    6.835          14.000        1502.500         777.000;
   773    6.844          14.000        1502.500         777.000;
   774    6.853          14.000        1502.500         777.000;
   775    6.862          14.000        1502.500         777.000;
   776    6.871          14.000        1502.500         777.000;
   777    6.880          14.000        1502.500         777.000;
   778    6.889          14.000        1502.500         777.000;
   779    6.897          14.000        1502.500         777.000;
   780    6.906          14.000        1502.500         777.000;
   781    6.915          14.000        1502.500         777.000;
   782    6.924          14.000        1502.500         777.000;
   783    6.933          14.000        1502.500         777.000;
   784    6.942          14.000        1502.500         777.000;
   785    6.951          14.000        1502.500         777.000;
   786    6.959          14.000        1502.500         777.000;
   787    6.968          14.000        1502.500         777.000;
   788    6.977          14.000        1502.500         777.000;
   789    6.986          14.000        1502.500         777.000;
   790    6.995          14.000        1502.500         777.000;
   791    7.004          14.000        1502.500         777.000;
   792    7.013          14.000        1502.500         777.000;
   793    7.021          14.000        1502.500         777.000;
   794    7.030          14.000        1502.500         777.000;
   795    7.039          14.000        1502.500         777.000;
   796    7.048          14.000        1502.500         777.000;
   797    7.057          14.000        1502.500         777.000;
   798    7.066          14.000        1502.500         777.000;
   799    7.074          14.000        1502.500         777.000;
   800    7.083          14.000        1502.500         777.000;
   801    7.092          14.000        1502.500         777.000;
   802    7.101          14.000        1502.500         777.000;
   803    7.110          14.000        1502.500         777.000;
   804    7.119          14.000        1502.500         777.000;
   805    7.128          14.000        1502.500         777.000;
   806    7.136          14.000        1502.500         777.000;
   807    7.145          14.000        1502.500         777.000;
   808    7.154          14.000        1502.500         777.000;
   809    7.163          14.000        1502.500         777.000;
   810    7.172          14.000        1502.500         777.000;
   811    7.181          14.000        1502.500         777.000;
   812    7.190          14.000        1502.500         777.000;
   813    7.198          14.000        1502.500         777.000;
   814    7.207          14.000        1502.500         777.000;
   815    7.216          14.000        1502.500         777.000;
   816    7.225          14.000        1502.500         777.000;
   817    7.234          14.000        1502.500         777.000;
   818    7.243          14.000        1502.500         777.000;
   819    7.252          14.000        1502.500         777.000;
   820    7.260          14.000        1502.500         777.000;
   821    7.269          14.000        1502.500         777.000;
   822    7.278          14.000        1502.500         777.000;
   823    7.287          14.000        1502.500         777.000;
   824    7.296          14.000        1502.500         777.000;
   825    7.305          14.000        1502.500         777.000;
   826    7.314          14.000        1502.500         777.000;
   827    7.322          14.000        1502.500         777.000;
   828    7.331          14.000        1502.500         777.000;
   829    7.340          14.000        1502.500         777.000;
   830    7.349          14.000        1502.500         777.000;
   831    7.358          14.000        1502.500         777.000;
   832    7.367          14.000        1502.500         777.000;
   833    7.376          14.000        1502.500         777.000;
   834    7.384          14.000        1502.500         777.000;
   835    7.393          14.000        1502.500         777.000;
   836    7.402          14.000        1502.500         777.000;
   837    7.411          14.000        1502.500         777.000;
   838    7.420          14.000        1502.500         777.000;
   839    7.429          14.000        1502.500         777.000;
   840    7.438          14.000        1502.500         777.000;
   841    7.446          14.000        1502.500         777.000;
   842    7.455          14.000        1502.500         777.000;
   843    7.464          14.000        1502.500         777.000;
   844    7.473          14.000        1502.500         777.000;
   845    7.482          14.000        1502.500         777.000;
   846    7.491          14.000        1502.500         777.000;
   847    7.499          14.000        1502.500         777.000;
   848    7.508          14.000        1502.500         777.000;
   849    7.517          14.000        1502.500         777.000;
   850    7.526          14.000        1502.500         777.000;
   851    7.535          14.000        1502.500         777.000;
   852    7.544          14.000        1502.500         777.000;
   853    7.553          14.000        1502.500         777.000;
   854    7.561          14.000        1502.500         777.000;
   855    7.570          14.000        1502.500         777.000;
   856    7.579          14.000        1502.500         777.000;
   857    7.588          14.000        1502.500         777.000;
   858    7.597          14.000        1502.500         777.000;
   859    7.606          14.000        1502.500         777.000;
   860    7.615          14.000        1502.500         777.000;
   861    7.623          14.000        1502.500         777.000;
   862    7.632          14.000        1502.500         777.000;
   863    7.641          14.000        1502.500         777.000;
   864    7.650          14.000        1502.500         777.000;
   865    7.659          14.000        1502.500         777.000;
   866    7.668          14.000        1502.500         777.000;
   867    7.677          14.000        1502.500         777.000;
   868    7.685          14.000        1502.500         777.000;
   869    7.694          14.000        1502.500         777.000;
   870    7.703          14.000        1502.500         777.000;
   871    7.712          14.000        1502.500         777.000;
   872    7.721          14.000        1502.500         777.000;
   873    7.730          14.000        1502.500         777.000;
   874    7.739          14.000        1502.500         777.000;
   875    7.747          14.000        1502.500         777.000;
   876    7.756          14.000        1502.500         777.000;
   877    7.765          14.000        1502.500         777.000;
   878    7.774          14.000        1502.500         777.000;
   879    7.783          14.000        1502.500         777.000;
   880    7.792          14.000        1502.500         777.000;
   881    7.801          14.000        1502.500         777.000;
   882    7.809          14.000        1502.500         777.000;
   883    7.818          14.000        1502.500         777.000;
   884    7.827          14.000        1502.500         777.000;
   885    7.836          14.000        1502.500         777.000;
   886    7.845          14.000        1502.500         777.000;
   887    7.854          14.000        1502.500         777.000;
   888    7.863          14.000        1502.500         777.000;
   889    7.871          14.000        1502.500         777.000;
   890    7.880          14.000        1502.500         777.000;
   891    7.889          14.000        1502.500         777.000;
   892    7.898          14.000        1502.500         777.000;
   893    7.907          14.000        1502.500         777.000;
   894    7.916          14.000        1502.500         777.000;
   895    7.924          14.000        1502.500         777.000;
   896    7.933          14.000        1502.500         777.000;
   897    7.942          14.000        1502.500         777.000;
   898    7.951          14.000        1502.500         777.000;
   899    7.960          14.000        1502.500         777.000;
   900    7.969          14.000        1502.500         777.000;
   901    7.978          14.000        1502.500         777.000;
   902    7.986          14.000        1502.500         777.000;
   903    7.995          14.000        1502.500         777.000;
   904    8.004          14.000        1502.500         777.000;
   905    8.013          14.000        1502.500         777.000;
   906    8.022          14.000        1502.500         777.000;
   907    8.031          14.000        1502.500         777.000;
   908    8.040          14.000        1502.500         777.000;
   909    8.048          14.000        1502.500         777.000;
   910    8.057          14.000        1502.500         777.000;
   911    8.066          14.000        1502.500         777.000;
   912    8.075          14.000        1502.500         777.000;
   913    8.084          14.000        1502.500         777.000;
   914    8.093          14.000        1502.500         777.000;
   915    8.102          14.000        1502.500         777.000;
   916    8.110          14.000        1502.500         777.000;
   917    8.119          14.000        1502.500         777.000;
   918    8.128          14.000        1502.500         777.000;
   919    8.137          14.000        1502.500         777.000;
   920    8.146          14.000        1502.500         777.000;
   921    8.155          14.000        1502.500         777.000;
   922    8.164          14.000        1502.500         777.000;
   923    8.172          14.000        1502.500         777.000;
   924    8.181          14.000        1502.500         777.000;
   925    8.190          14.000        1502.500         777.000;
   926    8.199          14.000        1502.500         777.000;
   927    8.208          14.000        1502.500         777.000;
   928    8.217          14.000        1502.500         777.000;
   929    8.226          14.000        1502.500         777.000;
   930    8.234          14.000        1502.500         777.000;
   931    8.243          14.000        1502.500         777.000;
   932    8.252          14.000        1502.500         777.000;
   933    8.261          14.000        1502.500         777.000;
   934    8.270          14.000        1502.500         777.000;
   935    8.279          14.000        1502.500         777.000;
   936    8.288          14.000        1502.500         777.000;
   937    8.296          14.000        1502.500         777.000;
   938    8.305          14.000        1502.500         777.000;
   939    8.314          14.000        1502.500         777.000;
   940    8.323          14.000        1502.500         777.000;
   941    8.332          14.000        1502.500         777.000;
   942    8.341          14.000        1502.500         777.000;
   943    8.349          14.000        1502.500         777.000;
   944    8.358          14.000        1502.500         777.000;
   945    8.367          14.000        1502.500         777.000;
   946    8.376          14.000        1502.500         777.000;
   947    8.385          14.000        1502.500         777.000;
   948    8.394          14.000        1502.500         777.000;
   949    8.403          14.000        1502.500         777.000;
   950    8.411          14.000        1502.500         777.000;
   951    8.420          14.000        1502.500         777.000;
   952    8.429          14.000        1502.500         777.000;
   953    8.438          14.000        1502.500         777.000;
   954    8.447          14.000        1502.500         777.000;
   955    8.456          14.000        1502.500         777.000;
   956    8.465          14.000        1502.500         777.000;
   957    8.473          14.000        1502.500         777.000;
   958    8.482          14.000        1502.500         777.000;
   959    8.491          14.000        1502.500         777.000;
   960    8.500          14.000        1502.500         777.000;
   961    8.509          14.000        1502.500         777.000;
   962    8.518          14.000        1502.500         777.000;
   963    8.527          14.000        1502.500         777.000;
   964    8.535          14.000        1502.500         777.000;
   965    8.544          14.000        1502.500         777.000;
   966    8.553          14.000        1502.500         777.000;
   967    8.562          14.000        1502.500         777.000;
   968    8.571          14.000        1502.500         777.000;
   969    8.580          14.000        1502.500         777.000;
   970    8.589          14.000        1502.500         777.000;
   971    8.597          14.000        1502.500         777.000;
   972    8.606          14.000        1502.500         777.000;
   973    8.615          14.000        1502.500         777.000;
   974    8.624          14.000        1502.500         777.000;
   975    8.633          14.000        1502.500         777.000;
   976    8.642          14.000        1502.500         777.000;
   977    8.651          14.000        1502.500         777.000;
   978    8.659          14.000        1502.500         777.000;
   979    8.668          14.000        1502.500         777.000;
   980    8.677          14.000        1502.500         777.000;
   981    8.686          14.000        1502.500         777.000;
   982    8.695          14.000        1502.500         777.000;
   983    8.704          14.000        1502.500         777.000;
   984    8.713          14.000        1502.500         777.000;
   985    8.721          14.000        1502.500         777.000;
   986    8.730          14.000        1502.500         777.000;
   987    8.739          14.000        1502.500         777.000;
   988    8.748          14.000        1502.500         777.000;
   989    8.757          14.000        1502.500         777.000;
   990    8.766          14.000        1502.500         777.000;
   991    8.774          14.000        1502.500         777.000;
   992    8.783          14.000        1502.500         777.000;
   993    8.792          14.000        1502.500         777.000;
   994    8.801          14.000        1502.500         777.000;
   995    8.810          14.000        1502.500         777.000;
   996    8.819          14.000        1502.500         777.000;
   997    8.828          14.000        1502.500         777.000;
   998    8.836          14.000        1502.500         777.000;
   999    8.845          14.000        1502.500         777.000;
  1000    8.854          14.000        1502.500         777.000;
  1001    8.863          14.000        1502.500         777.000;
  1002    8.872          14.000        1502.500         777.000;
  1003    8.881          14.000        1502.500         777.000;
  1004    8.890          14.000        1502.500         777.000;
  1005    8.898          14.000        1502.500         777.000;
  1006    8.907          14.000        1502.500         777.000;
  1007    8.916          14.000        1502.500         777.000;
  1008    8.925          14.000        1502.500         777.000;
  1009    8.934          14.000        1502.500         777.000;
  1010    8.943          14.000        1502.500         777.000;
  1011    8.952          14.000        1502.500         777.000;
  1012    8.960          14.000        1502.500         777.000;
  1013    8.969          14.000        1502.500         777.000;
  1014    8.978          14.000        1502.500         777.000;
  1015    8.987          14.000        1502.500         777.000;
  1016    8.996          14.000        1502.500         777.000;
  1017    9.005          14.000        1502.500         777.000;
  1018    9.014          14.000        1502.500         777.000;
  1019    9.022          14.000        1502.500         777.000;
  1020    9.031          14.000        1502.500         777.000;
  1021    9.040          14.000        1502.500         777.000;
  1022    9.049          14.000        1502.500         777.000;
  1023    9.058          14.000        1502.500         777.000;
  1024    9.067          14.000        1502.500         777.000;
  1025    9.076          14.000        1502.500         777.000;
  1026    9.084          14.000        1502.500         777.000;
  1027    9.093          14.000        1502.500         777.000;
  1028    9.102          14.000        1502.500         777.000;
  1029    9.111          14.000        1502.500         777.000;
  1030    9.120          14.000        1502.500         777.000;
  1031    9.129          14.000        1502.500         777.000;
  1032    9.138          14.000        1502.500         777.000;
  1033    9.146          14.000        1502.500         777.000;
  1034    9.155          14.000        1502.500         777.000;
  1035    9.164          14.000        1502.500         777.000;
  1036    9.173          14.000        1502.500         777.000;
  1037    9.182          14.000        1502.500         777.000;
  1038    9.191          14.000        1502.500         777.000;
  1039    9.199          14.000        1502.500         777.000;
  1040    9.208          14.000        1502.500         777.000;
  1041    9.217          14.000        1502.500         777.000;
  1042    9.226          14.000        1502.500         777.000;
  1043    9.235          14.000        1502.500         777.000;
  1044    9.244          14.000        1502.500         777.000;
  1045    9.253          14.000        1502.500         777.000;
  1046    9.261          14.000        1502.500         777.000;
  1047    9.270          14.000        1502.500         777.000;
  1048    9.279          14.000        1502.500         777.000;
  1049    9.288          14.000        1502.500         777.000;
  1050    9.297          14.000        1502.500         777.000;
  1051    9.306          14.000        1502.500         777.000;
  1052    9.315          14.000        1502.500         777.000;
  1053    9.323          14.000        1502.500         777.000;
  1054    9.332          14.000        1502.500         777.000;
  1055    9.341          14.000        1502.500         777.000;
  1056    9.350          14.000        1502.500         777.000;
  1057    9.359          14.000        1502.500         777.000;
  1058    9.368          14.000        1502.500         777.000;
  1059    9.377          14.000        1502.500         777.000;
  1060    9.385          14.000        1502.500         777.000;
  1061    9.394          14.000        1502.500         777.000;
  1062    9.403          14.000        1502.500         777.000;
  1063    9.412          14.000        1502.500         777.000;
  1064    9.421          14.000        1502.500         777.000;
  1065    9.430          14.000        1502.500         777.000;
  1066    9.439          14.000        1502.500         777.000;
  1067    9.447          14.000        1502.500         777.000;
  1068    9.456          14.000        1502.500         777.000;
  1069    9.465          14.000        1502.500         777.000;
  1070    9.474          14.000        1502.500         777.000;
  1071    9.483          14.000        1502.500         777.000;
  1072    9.492          14.000        1502.500         777.000;
  1073    9.501          14.000        1502.500         777.000;
  1074    9.509          14.000        1502.500         777.000;
  1075    9.518          14.000        1502.500         777.000;
  1076    9.527          14.000        1502.500         777.000;
  1077    9.536          14.000        1502.500         777.000;
  1078    9.545          14.000        1502.500         777.000;
  1079    9.554          14.000        1502.500         777.000;
  1080    9.563          14.000        1502.500         777.000;
  1081    9.571          14.000        1502.500         777.000;
  1082    9.580          14.000        1502.500         777.000;
  1083    9.589          14.000        1502.500         777.000;
  1084    9.598          14.000        1502.500         777.000;
  1085    9.607          14.000        1502.500         777.000;
  1086    9.616          14.000        1502.500         777.000;
  1087    9.624          14.000        1502.500         777.000;
  1088    9.633          14.000        1502.500         777.000;
  1089    9.642          14.000        1502.500         777.000;
  1090    9.651          14.000        1502.500         777.000;
  1091    9.660          14.000        1502.500         777.000;
  1092    9.669          14.000        1502.500         777.000;
  1093    9.678          14.000        1502.500         777.000;
  1094    9.686          14.000        1502.500         777.000;
  1095    9.695          14.000        1502.500         777.000;
  1096    9.704          14.000        1502.500         777.000;
  1097    9.713          14.000        1502.500         777.000;
  1098    9.722          14.000        1502.500         777.000;
  1099    9.731          14.000        1502.500         777.000;
  1100    9.740          14.000        1502.500         777.000;
  1101    9.748          14.000        1502.500         777.000;
  1102    9.757          14.000        1502.500         777.000;
  1103    9.766          14.000        1502.500         777.000;
  1104    9.775          14.000        1502.500         777.000;
  1105    9.784          14.000        1502.500         777.000;
  1106    9.793          14.000        1502.500         777.000;
  1107    9.802          14.000        1502.500         777.000;
  1108    9.810          14.000        1502.500         777.000;
  1109    9.819          14.000        1502.500         777.000;
  1110    9.828          14.000        1502.500         777.000;
  1111    9.837          14.000        1502.500         777.000;
  1112    9.846          14.000        1502.500         777.000;
  1113    9.855          14.000        1502.500         777.000;
  1114    9.864          14.000        1502.500         777.000;
  1115    9.872          14.000        1502.500         777.000;
  1116    9.881          14.000        1502.500         777.000;
  1117    9.890          14.000        1502.500         777.000;
  1118    9.899          14.000        1502.500         777.000;
  1119    9.908          14.000        1502.500         777.000;
  1120    9.917          14.000        1502.500         777.000;
  1121    9.926          14.000        1502.500         777.000;
  1122    9.934          14.000        1502.500         777.000;
  1123    9.943          14.000        1502.500         777.000;
  1124    9.952          14.000        1502.500         777.000;
  1125    9.961          14.000        1502.500         777.000;
  1126    9.970          14.000        1502.500         777.000;
  1127    9.979          14.000        1502.500         777.000;
  1128    9.988          14.000        1502.500         777.000;
  1129    9.996          14.000        1502.500         777.000;
  1130   10.005          14.000        1501.000         777.000;
  1131   10.014          14.000        1454.938         777.000;
  1132   10.023          14.000        1361.750         770.750;
  1133   10.032          14.000        1229.750         750.188;
  1134   10.041          14.000        1070.000         706.000;
  1135   10.049          14.000         891.500         630.563;
  1136   10.058          14.000         703.563         521.750;
  1137   10.067          14.000         510.625         382.688;
  1138   10.076          12.531         316.375         222.750;
  1139   10.085          11.844         122.875          54.719;
  1140   10.094          10.688         -68.156        -106.938;
  1141   10.103           5.281        -252.969        -249.719;
  1142   10.111          -4.781        -428.688        -364.250;
  1143   10.120          -9.969        -590.250        -446.563;
  1144   10.129          -9.969        -730.625        -497.531;
  1145   10.138          -9.969        -842.938        -521.000;
  1146   10.147          -9.969        -919.813        -525.500;
  1147   10.156          -9.969        -956.500        -515.563;
  1148   10.165          -9.969        -951.469        -497.625;
  1149   10.173          -9.969        -902.531        -475.281;
  1150   10.182          -9.969        -816.500        -447.813;
  1151   10.191          -9.969        -699.313        -412.219;
  1152   10.200          -9.969        -558.813        -363.313;
  1153   10.209          -9.969        -403.719        -296.594;
  1154   10.218          -9.969        -241.906        -209.813;
  1155   10.227          -9.969         -79.594        -104.250;
  1156   10.235          -9.969          78.031          14.594;
  1157   10.244          -8.469         228.406         138.844;
  1158   10.253          -4.625         369.094         258.094;
  1159   10.262          -0.031         498.625         362.906;
  1160   10.271           3.563         615.344         445.000;
  1161   10.280           5.719         716.563         500.594;
  1162   10.289           6.906         798.000         528.938;
  1163   10.297           7.344         855.125         534.469;
  1164   10.306           8.000         884.406         519.938;
  1165   10.315           8.000         883.938         492.188;
  1166   10.324           8.000         851.750         457.594;
  1167   10.333           8.000         792.031         419.813;
  1168   10.342           8.000         707.406         380.781;
  1169   10.351           8.000         601.281         339.438;
  1170   10.359           8.000         479.219         293.594;
  1171   10.368           8.000         347.500         239.844;
  1172   10.377           8.000         212.281         175.625;
  1173   10.386           8.000          79.375         100.000;
  1174   10.395           8.000         -47.094          14.750;
  1175   10.404           8.000        -162.313         -74.969;
  1176   10.413           6.531        -265.344        -162.781;
  1177   10.421           4.594        -353.750        -241.469;
  1178   10.430           1.594        -427.031        -303.750;
  1179   10.439          -2.688        -484.156        -344.844;
  1180   10.448          -5.969        -523.469        -362.656;
  1181   10.457          -5.969        -543.188        -360.219;
  1182   10.466          -5.969        -543.469        -336.563;
  1183   10.474          -5.969        -520.688        -299.031;
  1184   10.483          -5.969        -477.156        -252.844;
  1185   10.492          -5.969        -414.031        -203.531;
  1186   10.501          -5.969        -333.781        -155.094;
  1187   10.510          -5.969        -239.344        -108.906;
  1188   10.519          -5.969        -135.219         -65.250;
  1189   10.528          -5.969         -26.531         -22.000;
  1190   10.536          -5.969          80.844          23.469;
  1191   10.545          -5.969         181.938          72.688;
  1192   10.554          -5.969         272.813         126.125;
  1193   10.563          -5.969         350.000         182.188;
  1194   10.572          -4.469         413.000         237.281;
  1195   10.581          -3.219         460.375         286.719;
  1196   10.590          -1.469         492.688         324.844;
  1197   10.598          -0.313         510.344         347.594;
  1198   10.607           0.000         515.469         353.469;
  1199   10.616           0.000         507.000         340.188;
  1200   10.625           0.000         485.250         309.781;
  1201   10.634           0.000         452.031         267.313;
  1202   10.643           0.000         407.000         218.500;
  1203   10.652           0.000         350.281         169.094;
  1204   10.660           0.000         282.719         123.344;
  1205   10.669           0.000         206.344          84.000;
  1206   10.678           0.000         124.063          51.031;
  1207   10.687           0.000          39.906          23.063;
  1208   10.696           0.000         -41.000          -3.188;
  1209   10.705           0.000        -113.500         -30.938;
  1210   10.714           0.000        -174.406         -61.906;
  1211   10.722           0.000        -221.344         -96.063;
  1212   10.731           0.000        -253.031        -131.063;
  1213   10.740           0.000        -269.750        -162.938;
  1214   10.749           0.000        -273.500        -186.719;
  1215   10.758           0.000        -266.750        -197.719;
  1216   10.767           0.000        -250.531        -194.813;
  1217   10.776           0.000        -228.063        -173.125;
  1218   10.784           0.000        -200.281        -137.688;
  1219   10.793           0.000        -166.750         -92.719;
  1220   10.802           0.000        -127.250         -44.625;
  1221   10.811           0.000         -81.313           0.438;
  1222   10.820           0.000         -28.906          37.875;
  1223   10.829           0.000          28.375          65.125;
  1224   10.838           0.000          87.125          82.500;
  1225   10.846           0.000         144.969          92.563;
  1226   10.855           0.000         196.813          99.594;
  1227   10.864           0.000         239.344         107.500;
  1228   10.873           0.000         270.250         119.281;
  1229   10.882           0.000         288.281         135.688;
  1230   10.891           0.000         293.469         155.219;
  1231   10.899           0.000         288.031         173.938;
  1232   10.908           0.000         273.375         187.469;
  1233   10.917           0.000         254.156         191.469;
  1234   10.926           0.000         232.469         183.750;
  1235   10.935           0.000         210.250         161.813;
  1236   10.944           0.000         186.969         129.438;
  1237   10.953           0.000         162.031          91.156;
  1238   10.961           0.000         134.500          52.688;
  1239   10.970           0.000         103.500          19.094;
  1240   10.979           0.000          69.469          -5.313;
  1241   10.988           0.000          32.906         -18.938;
  1242   10.997           0.000          -3.781         -23.500;
  1243   11.006           0.000         -37.625         -23.500;
  1244   11.015           0.000         -65.625         -18.188;
  1245   11.023           0.000         -85.094         -15.438;
  1246   11.032           0.000         -94.469         -14.531;
  1247   11.041           0.000         -95.500         -22.125;
  1248   11.050           0.000         -84.188         -32.406;
  1249   11.059           0.000         -67.563         -42.594;
  1250   11.068           0.000         -48.031         -48.844;
  1251   11.077           0.000         -28.063         -49.500;
  1252   11.085           0.000          -9.625         -38.813;
  1253   11.094           0.000           6.781         -19.438;
  1254   11.103           0.000          21.250           6.344;
  1255   11.112           0.000          34.156          34.281;
  1256   11.121           0.000          46.813          60.000;
  1257   11.130           0.000          60.563          79.000;
  1258   11.139           0.000          75.094          88.750;
  1259   11.147           0.000          90.469          90.469;
  1260   11.156           0.000         104.938          82.563;
  1261   11.165           0.000         116.500          70.000;
  1262   11.174           0.000         123.375          56.844;
  1263   11.183           0.000         124.469          46.656;
  1264   11.192           0.000         119.500          41.750;
  1265   11.201           0.000         107.906          41.500;
  1266   11.209           0.000          92.938          46.000;
  1267   11.218           0.000          76.781          52.469;
  1268   11.227           0.000          61.844          57.344;
  1269   11.236           0.000          49.594          58.469;
  1270   11.245           0.000          41.344          53.750;
  1271   11.254           0.000          37.500          42.688;
  1272   11.263           0.000          36.500          28.531;
  1273   11.271           0.000          36.500          13.844;
  1274   11.280           0.000          39.656           2.469;
  1275   11.289           0.000          41.281          -3.344;
  1276   11.298           0.000          41.469          -3.500;
  1277   11.307           0.000          40.000           4.656;
  1278   11.316           0.000          37.500          17.438;
  1279   11.324           0.000          36.500          31.656;
  1280   11.333           0.000          36.500          44.219;
  1281   11.342           0.000          42.063          52.500;
  1282   11.351           0.000          49.531          55.469;
  1283   11.360           0.000          58.313          55.469;
  1284   11.369           0.000          67.031          48.969;
  1285   11.378           0.000          74.469          41.531;
  1286   11.386           0.000          78.906          34.969;
  1287   11.395           0.000          80.469          31.500;
  1288   11.404           0.000          78.438          30.500;
  1289   11.413           0.000          72.313          33.563;
  1290   11.422           0.000          65.250          39.125;
  1291   11.431           0.000          58.531          44.438;
  1292   11.440           0.000          53.281          47.563;
  1293   11.448           0.000          50.500          48.469;
  1294   11.457           0.000          50.500          45.750;
  1295   11.466           0.000          50.500          39.344;
  1296   11.475           0.000          54.219          32.031;
  1297   11.484           0.000          57.188          25.688;
  1298   11.493           0.000          58.469          21.750;
  1299   11.502           0.000          58.469          20.688;
  1300   11.510           0.000          56.469          23.125;
  1301   11.519           0.000          53.688          28.844;
  1302   11.528           0.000          51.313          35.469;
  1303   11.537           0.000          50.500          40.969;
  1304   11.546           0.000          50.500          44.469;
  1305   11.555           0.000          53.188          45.469;
  1306   11.564           0.000          57.375          45.469;
  1307   11.572           0.000          61.313          41.281;
  1308   11.581           0.000          64.281          37.281;
  1309   11.590           0.000          65.469          34.094;
  1310   11.599           0.000          65.469          32.500;
  1311   11.608           0.000          63.438          32.500;
  1312   11.617           0.000          59.844          32.500;
